position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
PSICOLOGO,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AMAZONAS,AMAZONAS - RIO SANTIAGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-070,1,"S/. 5,000.00",18/10/2024,31/10/2024,c4380e1b-2c10-4d36-b3c8-47bebbc44353
ABOGADO,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AMAZONAS,AMAZONAS - RIO SANTIAGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-070,1,"S/. 6,500.00",18/10/2024,31/10/2024,dcd69bfc-82d3-4fac-afdf-ee4e64f9d10f
TECNICO EN ENFERMERIA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 1,800.00",16/10/2024,29/10/2024,bdc4f3b4-ef42-4f95-be28-e277cd31689a
TECNICO EN ENFERMERIA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,6,"S/. 1,200.00",16/10/2024,29/10/2024,59c39653-acf2-4fa2-8ad2-61a40dddf0e3
TECNOLOGO MEDICO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,500.00",16/10/2024,29/10/2024,0a19982a-f8a2-4c88-bdb1-79f2b98e0eda
TECNOLOGO MEDICO EN TERAPIA OCUPACIONAL,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,300.00",16/10/2024,29/10/2024,942ebd1b-c69d-42ac-a2f9-bd5cb9959b74
TRABAJADOR DE SERVICIOS,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",16/10/2024,29/10/2024,93d8c1fa-a7c6-478a-a149-f27f778705e1
DOCENTE ORDINARIO ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,820.50",16/10/2024,29/10/2024,4506cae0-7032-4ad5-a1a2-e5a8183238a1
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,9c29fda2-c16b-431c-926f-d9812098544b
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,2bdbd8b0-e5dd-4f3e-b100-2446908a221b
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,e0d2587d-fb7b-4d14-8f78-f42a41270482
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,876be756-c1b6-490b-960b-274db45a2ce6
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,1b151170-5cfe-4717-9830-30c05b04e314
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,edd34c60-1784-45c1-955e-4e4a57e79018
DOCENTE ORDINARIO PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 8,869.82",16/10/2024,29/10/2024,24c12bb9-2f08-4c86-8c7a-f4583e92005c
DOCENTE ORDINARIO PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 8,862.82",16/10/2024,29/10/2024,76651a6d-9f08-4069-ab97-d02cbd38a2be
ADMINISTRADOR,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,575.00",16/10/2024,29/10/2024,228e2578-bed7-4fa8-a792-d7712b634ef5
ENFERMERA/O,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,900.00",16/10/2024,29/10/2024,278d93e9-c97c-4bf2-9023-a17e5dd24b59
ENFERMERA/O,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 3,500.00",16/10/2024,29/10/2024,2210dbb1-eb71-47a4-a7ae-2fb90bc64888
ENFERMERA/O,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,300.00",16/10/2024,29/10/2024,2d3d6161-283c-4397-936c-9cae90c184af
ENFERMERA/O,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,000.00",16/10/2024,29/10/2024,9e4732c0-e6ac-453d-b086-a5de7a0a0e47
ENFERMERA/O,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,900.00",16/10/2024,29/10/2024,cf52eeb9-7871-491d-ac2c-79f1f3c050de
ENFERMERA/O DE AMBULANCIA - SAMU,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",16/10/2024,29/10/2024,63043cd3-891b-4be4-8bb0-eab94a476d22
ESPECIALISTA EN INVERSION PUBLICA II,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,000.00",16/10/2024,29/10/2024,773b57bc-b17c-4e60-9f94-acbf70f7546a
MEDICO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,540.00",16/10/2024,29/10/2024,67381d88-200f-420a-a21d-9633a6464f90
PSICOLOGO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",16/10/2024,29/10/2024,8204e567-b679-4015-a0ff-8bbb03bdf6f9
PSICOLOGO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 6,500.00",16/10/2024,29/10/2024,7c95a8cc-d38f-43e0-8817-cca5b2f63121
PSICOLOGO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",16/10/2024,29/10/2024,67a6d60e-a1ba-43f9-bb3e-a1e35b1bbe48
ODONTOLOGO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",16/10/2024,29/10/2024,55878916-2bf3-4b96-b831-443c4c8fd032
OBSTETRA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",16/10/2024,29/10/2024,a77e50d4-7d42-4cec-9b32-d7b47ca02ab9
OBSTETRA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",16/10/2024,29/10/2024,a3c08f35-d30e-410b-80f3-49ba32503d7d
OBSTETRA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,900.00",16/10/2024,29/10/2024,ad0f0d15-a8d8-410e-9909-a49592b93683
OBSTETRA,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 5,500.00",16/10/2024,29/10/2024,c6e1dc9d-088f-43a9-8f2a-52b1170df2d8
MEDICO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,000.00",16/10/2024,29/10/2024,f2f409fb-9df2-4ff4-8825-709ccfce1b15
MEDICO,DIRECCION REGIONAL DE SALUD AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,17,"S/. 5,200.00",16/10/2024,29/10/2024,25e03454-4552-46ee-b0d9-bef85e243aab
COORDINADOR DE ENLACE REGIONAL EN AMAZONAS,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-093,1,"S/. 8,000.00",15/10/2024,28/10/2024,02dbd6b6-3c29-4388-8aeb-f855f64840a9
CERTIFICADOR DE PUBLICIDAD,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 3,500.00",15/10/2024,28/10/2024,bb35217f-5499-4474-a07f-2b7d90f4fe58
ORIENTADOR,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,500.00",15/10/2024,28/10/2024,8ca5090c-3045-423b-9518-7c7660188da6
ASISTENTE DE OFICINA,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,100.00",15/10/2024,28/10/2024,0db1b4a7-d0c3-419e-9fcf-7a86b87d742a
UN/A (01) PROMOTOR/A PARA CEM CHACHAPOYAS - AMAZONAS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-522,1,"S/. 4,000.00",14/10/2024,25/10/2024,f403bc42-9784-40fd-b554-910978a15950
AUDITOR III,UNIDAD DE GESTION EDUCATIVA LOCAL DE UTCUBAMBA - UGEL-UTCUBAMBA,AMAZONAS - BAGUA GRANDE,276-14,1,"S/. 2,623.65",14/10/2024,25/10/2024,7fe55a46-c236-445b-a017-4a18a6a573d3
UN/A (01) CUIDADOR/A DE NIÑOS/AS PARA HOGAR REFUGIO TEMPORAL BAGUA - AMAZONAS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-514,1,"S/. 3,000.00",14/10/2024,25/10/2024,601453fd-7fb7-425b-95f0-eb519ea5ead1
ASISTENTE ADMINISTRATIVO EN TESORERIA,MUNICIPALIDAD DISTRITAL DE HUANCAS,AMAZONAS - HUANCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",11/10/2024,24/10/2024,4f9a8b67-61a6-4d74-8dd3-50e36cd4489a
ASISTENTE JUDICIAL,PODER JUDICIAL,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 4,000.00",11/10/2024,24/10/2024,5a4e61ac-35ef-4612-82fc-34d351bb4546
ASISTENTE DE CONTRATACION DE BIENES Y SERVICIOS,MUNICIPALIDAD DISTRITAL DE HUANCAS,AMAZONAS - HUANCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",11/10/2024,24/10/2024,bc1aa316-ccac-4d94-9758-58f583ee3c9e
GESTOR LOCAL PARA LA UNIDAD TERRITORIAL AMAZONAS BAGUA,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-245,1,"S/. 2,000.00",10/10/2024,23/10/2024,0b672c6e-ee2b-48b4-80a3-8c6561f9e0ee
RESPONSABLE DE CONTROL PATRIMONIAL,DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES AMAZONAS,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,500.00",10/10/2024,23/10/2024,b8f98160-3f5b-4cba-a56b-117a7927179c
COTIZADOR,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,000.00",07/10/2024,21/10/2024,03d5529a-9874-44f2-98af-0bfd4c942bc8
JEFE DE OFICINA DE TECNOLOGIA DE LA INFORMACIÓN.,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,000.00",07/10/2024,21/10/2024,393a9d57-eb57-447a-b37d-2b23a3a7f282
ESPECIALISTA DE CONTABILIDAD,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,000.00",07/10/2024,21/10/2024,b9b74f3f-6c54-4db0-91d5-dfc6c036be27
TÉCNICO ADMINISTRATIVO DE ALMACÉN,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",07/10/2024,21/10/2024,a30ae593-571d-4901-be56-b1ed2fb3b81d
GERENTE DE INSTITUTO VIAL PROVINCIAL.,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,100.00",07/10/2024,21/10/2024,e22c27af-3105-4b33-9812-377645a96c7a
AUXILIAR DE ABASTECIMIENTO,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,800.00",07/10/2024,21/10/2024,80e283e0-e491-42f0-bc12-40afd0efeb67
FISCALIZADOR.,MUNICIPALIDAD PROVINCIAL BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",07/10/2024,21/10/2024,6016b227-bcc8-43cd-9841-be55b10d08e7
TÉCNICO ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 4,210.00",18/10/2024,31/10/2024,4fa1c134-5577-40b4-80c7-39ae3663a294
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SANTA CRUZ,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,73d0a3b9-4b85-47bf-a2c8-b95a811e3c51
PSICÓLOGO,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,4d809f76-6d61-4e2e-8be3-b7ea9fdb7c36
PSICÓLOGO,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,efdbb714-d9b7-460a-81bc-48bf132d5c0c
AUXILIAR ADMINISTRATIVO I,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 3,590.00",18/10/2024,31/10/2024,8e498a98-0b1d-4a2e-8d79-ffe16fa668d2
ASISTENTE ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-1,1,"S/. 5,670.00",18/10/2024,31/10/2024,7eaa0455-5f7b-43bb-bb96-1fa9587996cc
ASISTENTE ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,cae1990a-f90d-4c50-8945-e0856c85bad7
ASISTENTA SOCIAL,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,2,"S/. 5,670.00",18/10/2024,31/10/2024,584d2f39-7104-4e6e-b48c-944734cbbc70
ANALISTA II_2,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 6,931.00",18/10/2024,31/10/2024,d0eddbfd-3e65-49c3-afe8-dba9793f8b1e
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,6d88b289-5274-4afc-948c-acdb612d54b9
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,30f86914-106f-46de-a6d8-607ed965a6e3
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,2aa8dcb3-e95a-4985-8535-e23eb7210fb5
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,2a95a7ce-24d4-4506-9a16-aaba18c669e4
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,c06a4c8d-1582-4de1-afef-f8bd6a5b1025
ANALISTA II_1 (MEDICO),PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 6,931.00",18/10/2024,31/10/2024,3a0a748d-761e-4992-8af2-b53512be8056
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 6,051.11",18/10/2024,31/10/2024,98a685d5-7387-478d-9c36-2199af120916
8.	TECNICO ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,2,"S/. 4,210.00",18/10/2024,31/10/2024,1f957463-f3d1-4636-94d0-bae18b63f174
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO.,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,2,"S/. 1,464.19",18/10/2024,31/10/2024,84053838-b187-4526-a001-e50f0acef268
PSICÓLOGO (A).,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,614.19",18/10/2024,31/10/2024,a586bb3f-4af4-48c5-bcb1-4dfc1c1f9fbf
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CHOTA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,8b2c667e-b04a-40e5-a29e-869542fcc262
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CONTUMAZA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,b2bf315f-851f-44a1-8799-045b89a5cb8b
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CONTUMAZA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,6cf4579b-e007-48d9-964c-c1794a95ab2a
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - HUALGAYOC,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,ed87a605-188f-4238-9fa7-70d804738da3
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SAN PABLO,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,4e86fb12-3627-4c1c-8503-e44c02da8cd8
REVISOR,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 3,840.00",18/10/2024,31/10/2024,baecfac4-952d-46e2-8052-32f2448b8b85
OPERADOR DE COCINA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-261,1,"S/. 2,000.00",17/10/2024,30/10/2024,e463e5cf-e6b7-44be-9dd4-56be72b12347
PROFESIONAL II PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 2,914.19",17/10/2024,30/10/2024,67964af6-5574-4694-8786-583423149816
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 1,264.19",17/10/2024,30/10/2024,e04174b4-27cd-497a-884b-aa00ca796c29
COORDINADOR(A) DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,5,"S/. 1,464.19",17/10/2024,30/10/2024,9fef7bed-a1dc-49c4-9b44-be09318042fb
TÉCNICO ADMINISTRATIVO,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 1,800.00",17/10/2024,30/10/2024,af24acf9-a503-4081-9cb3-b545c64a0dcc
TECNÓLOGO MÉDICO - TERAPISTA OCUPACIONAL,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 3,500.00",17/10/2024,30/10/2024,20588ed0-b58d-4c92-a62f-2eef249374a3
TÉCNICO EN ENFERMERÍA,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-06,1,"S/. 1,800.00",17/10/2024,30/10/2024,93dde850-cfbe-4682-8814-d265aa06c231
ASISTENTE JUDICIAL,PODER JUDICIAL,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 2,572.00",16/10/2024,29/10/2024,9e3125ff-dd8f-4794-957b-8691598e5597
TECNICO EN ELECTRONICA,UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - CAJABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,488.89",15/10/2024,28/10/2024,07eb2bc6-8c7d-4b79-8e5e-17cb47dcb800
ESPECIALISTA EN CONTRATACIONES DEL ESTADO.,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,500.00",15/10/2024,28/10/2024,dfc87c0a-7d28-4bc6-9db1-6cdf3cc3045f
SUB GERENTE DE EJECUCION DE OBRAS,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 3,500.00",15/10/2024,28/10/2024,de488909-f78a-4ede-baf8-a890422aec3e
CAJERO,ZONA REGISTRAL N II - SEDE CHICLAYO,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,800.00",15/10/2024,28/10/2024,a6f4a4df-b63e-49b1-8500-c69d4fac8589
ESPECIALISTA EN ASISTENCIA TECNICA LOCAL EN CAJAMARCA II,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-96,1,"S/. 7,000.00",15/10/2024,28/10/2024,ef1540c7-985d-4e29-9abf-949109cdb595
ENFERMERA (O),UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - SITACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,314.19",15/10/2024,28/10/2024,db1617e7-0ad5-4fc8-a7df-1f506f1b1be1
